,자치구,행정동,사망자수,중상자수,경상자수
6106,영등포구,영등포동8가,0,1,0
6107,성북구,동소문동4가,0,1,0
6108,성북구,정릉동,0,1,0
6109,도봉구,방학동,0,1,0
6110,동대문구,전농동,0,1,0
6111,성북구,종암동,0,1,0
6112,동대문구,전농동,0,1,0
6113,송파구,풍납동,0,1,0
6114,강서구,화곡동,0,1,0
6115,마포구,성산동,0,1,1
6116,마포구,신수동,1,0,0
6117,노원구,월계동,0,1,1
6118,강북구,미아동,0,1,0
6119,마포구,상암동,1,0,0
6120,도봉구,방학동,0,1,0
6121,도봉구,쌍문동,0,1,0
6122,강남구,논현동,0,1,1
6123,양천구,신정동,0,1,2
6124,강동구,길동,0,1,0
6125,은평구,구산동,0,1,0
6126,양천구,신정동,0,1,0
6127,영등포구,영등포동7가,0,1,0
6128,광진구,중곡동,0,1,0
6129,강남구,신사동,0,1,0
6130,송파구,잠실동,0,1,0
6131,강북구,수유동,0,1,0
6132,강남구,역삼동,0,1,0
6133,강서구,화곡동,0,1,0
6134,송파구,신천동,0,1,0
6135,동대문구,장안동,0,1,0
6136,종로구,통인동,0,1,0
6137,송파구,장지동,0,1,0
6138,관악구,봉천동,0,1,0
6139,중랑구,면목동,0,1,1
6140,서초구,양재동,0,1,1
6141,강서구,화곡동,0,1,0
6142,강남구,역삼동,0,1,0
6143,관악구,봉천동,0,1,1
6144,동대문구,이문동,0,1,0
6145,중랑구,면목동,0,1,0
6146,양천구,목동,0,1,0
6147,강남구,역삼동,0,1,0
6148,중구,남창동,0,1,0
6149,중랑구,면목동,0,1,0
6150,도봉구,창동,0,1,0
6151,서초구,서초동,0,1,0
6152,동작구,흑석동,0,1,0
6153,동대문구,장안동,0,2,0
6154,강동구,천호동,0,1,0
6155,광진구,광장동,0,1,0
6156,중랑구,중화동,0,1,0
6157,동작구,흑석동,0,1,0
6158,강북구,미아동,0,1,0
6159,구로구,구로동,1,0,0
6160,강남구,논현동,0,1,0
6161,구로구,구로동,0,1,0
6162,강동구,천호동,0,1,0
6163,노원구,상계동,0,1,0
6164,서대문구,북가좌동,0,1,0
6165,용산구,이태원동,0,1,0
6166,구로구,구로동,0,1,0
6167,중구,충무로1가,0,1,0
6168,영등포구,양평동2가,0,1,0
6169,관악구,남현동,0,1,0
6170,구로구,오류동,0,1,0
6171,중랑구,상봉동,0,1,0
6172,관악구,봉천동,0,1,1
6173,중랑구,묵동,0,1,0
6174,용산구,이촌동,0,1,0
6175,은평구,진관동,0,1,0
6176,관악구,신림동,0,1,0
6177,성북구,돈암동,0,1,0
6178,강북구,미아동,0,2,0
6179,동대문구,답십리동,0,1,0
6180,중랑구,면목동,0,1,0
6181,강서구,방화동,0,1,0
6182,서대문구,연희동,0,1,0
6183,마포구,신공덕동,0,1,0
6184,중구,을지로2가,0,2,10
6185,성동구,성수동2가,0,1,0
6186,서대문구,북가좌동,0,1,0
6187,노원구,공릉동,0,1,0
6188,노원구,공릉동,0,1,0
6189,송파구,장지동,0,1,0
6190,동대문구,답십리동,0,1,0
6191,송파구,잠실동,0,1,0
6192,동대문구,장안동,0,1,0
6193,중랑구,면목동,0,1,0
6194,은평구,신사동,0,1,0
6195,강동구,상일동,0,1,0
6196,서대문구,연희동,0,1,0
6197,영등포구,문래동6가,0,1,0
6198,광진구,자양동,0,1,0
6199,서대문구,남가좌동,0,1,0
6200,마포구,아현동,0,1,0
6201,강북구,번동,0,1,0
6202,중구,황학동,0,1,0
6203,동작구,대방동,0,1,0
6204,서초구,서초동,0,1,0
6205,서초구,서초동,0,1,0
6206,영등포구,영등포동8가,0,1,1
6207,관악구,봉천동,0,1,0
6208,송파구,신천동,0,1,1
6209,마포구,창전동,0,1,0
6210,성북구,정릉동,0,2,1
6211,중랑구,면목동,0,1,0
6212,관악구,봉천동,0,1,0
6213,강남구,역삼동,0,1,0
6214,강서구,화곡동,0,1,0
6215,송파구,송파동,0,1,1
6216,성동구,성수동2가,0,1,1
6217,서초구,방배동,0,1,0
6218,강남구,신사동,0,1,0
6219,동대문구,이문동,0,1,0
6220,강남구,논현동,0,1,0
6221,중구,만리동2가,0,1,0
6222,관악구,봉천동,0,1,1
6223,관악구,신림동,0,1,0
6224,관악구,신림동,0,1,0
6225,성동구,마장동,0,1,1
6226,은평구,녹번동,0,1,0
6227,서초구,양재동,0,1,1
6228,강서구,화곡동,0,1,0
6229,구로구,구로동,0,1,0
6230,강북구,수유동,0,1,0
6231,영등포구,문래동3가,0,2,1
6232,동작구,신대방동,0,1,0
6233,성동구,행당동,0,1,0
6234,중구,을지로7가,0,1,0
6235,금천구,시흥동,0,1,0
6236,은평구,역촌동,0,1,0
6237,마포구,서교동,0,1,0
6238,서대문구,홍제동,0,1,0
6239,영등포구,영등포동5가,0,1,0
6240,금천구,가산동,0,1,0
6241,관악구,신림동,0,1,0
6242,종로구,내자동,0,1,0
6243,강서구,마곡동,0,1,0
6244,강동구,상일동,0,1,0
6245,금천구,독산동,0,1,0
6246,마포구,공덕동,0,1,0
6247,종로구,창신동,0,1,1
6248,강남구,수서동,0,1,0
6249,관악구,신림동,0,1,0
6250,광진구,중곡동,0,1,0
6251,강서구,화곡동,0,1,0
6252,마포구,대흥동,0,1,0
6253,관악구,신림동,0,2,0
6254,중구,신당동,0,1,0
6255,중구,황학동,0,1,0
6256,용산구,한강로3가,0,1,0
6257,송파구,방이동,0,1,0
6258,마포구,상암동,0,1,0
6259,양천구,신정동,0,1,0
6260,양천구,신정동,0,1,0
6261,노원구,상계동,0,1,0
6262,구로구,오류동,0,1,0
6263,성북구,안암동5가,0,1,0
6264,서대문구,남가좌동,0,1,0
6265,강북구,미아동,0,1,0
6266,관악구,봉천동,0,1,0
6267,강서구,방화동,0,1,0
6268,송파구,마천동,0,1,0
6269,강서구,화곡동,0,1,0
6270,노원구,월계동,0,1,0
6271,중구,황학동,0,1,0
6272,광진구,자양동,0,1,0
6273,송파구,풍납동,0,1,1
6274,동작구,사당동,0,1,0
6275,노원구,하계동,0,1,0
6276,동작구,사당동,0,1,0
6277,강북구,수유동,0,1,0
6278,강남구,대치동,0,1,0
6279,강남구,청담동,0,1,0
6280,송파구,신천동,0,1,0
6281,관악구,신림동,0,1,0
6282,강남구,신사동,0,1,0
6283,관악구,신림동,0,1,0
6284,송파구,가락동,0,1,0
6285,송파구,신천동,0,1,0
6286,관악구,신림동,0,1,0
6287,성북구,장위동,0,1,1
6288,동대문구,청량리동,0,1,0
6289,용산구,원효로1가,0,1,0
6290,관악구,신림동,0,2,0
6291,강서구,등촌동,0,1,0
6292,강남구,논현동,0,1,0
6293,강남구,수서동,0,1,0
6294,성북구,돈암동,0,1,0
6295,성북구,길음동,0,1,0
6296,종로구,팔판동,1,0,0
6297,강북구,미아동,0,1,0
6298,송파구,송파동,0,1,0
6299,은평구,녹번동,0,1,0
6300,성북구,정릉동,0,1,0
6301,노원구,월계동,0,1,0
6302,구로구,항동,0,1,0
6303,용산구,청파동1가,0,1,0
6304,강북구,미아동,0,1,0
6305,중구,남대문로5가,0,1,2
6306,영등포구,여의도동,0,1,1
6307,영등포구,대림동,0,1,1
6308,송파구,문정동,1,0,0
6309,금천구,독산동,0,1,0
6310,강남구,논현동,0,1,0
6311,서대문구,홍은동,0,1,0
6312,관악구,신림동,0,2,1
6313,중구,쌍림동,0,1,0
6314,강동구,둔촌동,0,1,0
6315,구로구,고척동,0,1,0
6316,서대문구,홍은동,0,1,1
6317,강동구,명일동,0,1,0
6318,동대문구,용두동,0,1,0
6319,용산구,이촌동,0,1,0
6320,동대문구,제기동,0,1,0
6321,영등포구,신길동,0,1,0
6322,강북구,번동,0,1,0
6323,강북구,번동,0,1,0
6324,중구,신당동,0,1,0
6325,노원구,공릉동,0,1,0
6326,동대문구,신설동,0,1,0
6327,강북구,미아동,0,1,0
6328,강남구,역삼동,0,1,1
6329,노원구,공릉동,0,1,0
6330,금천구,독산동,0,1,0
6331,종로구,숭인동,0,1,0
6332,송파구,방이동,0,1,0
6333,동대문구,신설동,0,1,0
6334,관악구,봉천동,0,1,0
6335,도봉구,도봉동,0,1,0
6336,강남구,역삼동,0,1,0
6337,강남구,신사동,0,1,0
6338,마포구,공덕동,0,1,0
6339,마포구,성산동,1,0,0
6340,성북구,종암동,0,1,0
6341,강서구,방화동,0,2,0
6342,동작구,사당동,0,1,1
6343,강북구,번동,0,1,0
6344,관악구,봉천동,0,1,0
6345,관악구,봉천동,0,1,0
6346,구로구,개봉동,0,1,0
6347,종로구,숭인동,0,1,0
6348,영등포구,도림동,0,1,1
6349,성북구,장위동,0,1,0
6350,강북구,미아동,0,1,0
6351,광진구,자양동,0,1,0
6352,마포구,창전동,0,1,0
6353,강서구,내발산동,0,1,1
6354,관악구,봉천동,0,1,0
6355,종로구,구기동,0,1,0
6356,마포구,마포동,0,1,0
6357,송파구,가락동,0,1,0
6358,은평구,갈현동,0,1,0
6359,강서구,화곡동,0,1,0
6360,용산구,이촌동,0,1,0
6361,중구,신당동,0,1,0
6362,중구,신당동,0,1,0
6363,관악구,봉천동,0,1,0
6364,강서구,마곡동,0,1,1
6365,강서구,화곡동,0,1,0
6366,동대문구,용두동,0,1,0
6367,노원구,상계동,0,1,0
6368,강서구,화곡동,0,1,0
6369,동작구,상도동,0,1,0
6370,강동구,성내동,0,1,0
6371,도봉구,방학동,0,1,0
6372,용산구,이태원동,0,1,0
6373,송파구,송파동,0,2,0
6374,중랑구,중화동,0,1,0
6375,중랑구,면목동,0,2,0
6376,동작구,본동,0,1,0
6377,마포구,망원동,0,1,0
6378,성동구,금호동2가,0,1,0
6379,도봉구,쌍문동,0,1,0
6380,성동구,금호동4가,0,1,0
6381,관악구,신림동,0,1,0
6382,강북구,번동,0,1,0
6383,동대문구,휘경동,0,1,0
6384,광진구,화양동,0,1,0
6385,노원구,상계동,0,1,0
6386,마포구,동교동,0,1,0
6387,강남구,역삼동,0,1,0
6388,강서구,화곡동,0,1,3
6389,성북구,동선동2가,0,1,0
6390,동작구,사당동,0,1,0
6391,관악구,봉천동,0,1,1
6392,용산구,이촌동,0,1,0
6393,서초구,잠원동,0,1,0
6394,강북구,수유동,0,1,1
6395,서초구,양재동,0,1,1
6396,관악구,신림동,0,1,0
6397,중구,신당동,0,1,0
6398,서대문구,미근동,0,1,0
6399,은평구,응암동,0,1,0
6400,강남구,삼성동,0,1,1
6401,성북구,길음동,1,0,0
6402,마포구,동교동,0,1,0
6403,성동구,마장동,0,1,0
6404,성북구,동선동5가,0,1,0
6405,노원구,상계동,0,1,0
6406,금천구,가산동,0,1,0
6407,서초구,서초동,0,1,0
6408,노원구,월계동,0,1,0
6409,동대문구,답십리동,0,1,0
6410,강남구,삼성동,0,1,0
6411,송파구,가락동,0,1,0
6412,노원구,상계동,0,1,0
6413,영등포구,양평동3가,0,1,1
6414,송파구,석촌동,0,1,0
6415,강서구,화곡동,0,1,0
6416,성북구,동소문동3가,1,0,0
6417,구로구,오류동,0,1,1
6418,강북구,미아동,0,1,1
6419,서초구,방배동,0,1,0
6420,강남구,세곡동,0,1,0
6421,마포구,동교동,0,1,0
6422,광진구,중곡동,0,1,0
6423,성북구,상월곡동,0,1,0
6424,중랑구,상봉동,0,1,0
6425,강서구,화곡동,0,1,0
6426,강남구,일원동,0,1,0
6427,동대문구,장안동,0,1,0
6428,구로구,구로동,0,1,0
6429,중랑구,신내동,0,1,0
6430,광진구,구의동,0,1,1
6431,관악구,봉천동,0,1,0
6432,관악구,신림동,0,1,0
6433,동대문구,휘경동,0,1,0
6434,강남구,자곡동,0,1,0
6435,용산구,서빙고동,0,1,1
6436,종로구,종로4가,0,1,0
6437,강서구,염창동,0,1,0
6438,중랑구,면목동,0,1,0
6439,영등포구,양평동4가,0,1,0
6440,서대문구,홍제동,0,1,1
6441,동대문구,전농동,0,1,0
6442,강동구,천호동,0,1,0
6443,마포구,연남동,0,1,0
6444,강동구,길동,0,1,0
6445,송파구,풍납동,0,1,0
6446,중구,광희동1가,0,1,0
6447,용산구,보광동,0,1,0
6448,중랑구,면목동,0,1,1
6449,노원구,공릉동,0,1,0
6450,강남구,도곡동,0,1,0
6451,관악구,신림동,0,1,0
6452,성북구,동소문동1가,0,1,0
6453,중구,충무로2가,0,1,0
6454,강남구,역삼동,0,1,1
6455,중구,인현동2가,0,1,0
6456,관악구,신림동,0,1,0
6457,송파구,신천동,0,1,0
6458,서대문구,홍제동,0,1,0
6459,관악구,봉천동,0,1,0
6460,동대문구,답십리동,0,1,0
6461,성동구,도선동,0,1,0
6462,동작구,사당동,0,1,0
6463,중랑구,면목동,0,1,0
6464,종로구,인사동,0,1,0
6465,중구,만리동2가,0,1,0
6466,성동구,성수동1가,0,1,0
6467,중랑구,면목동,0,1,0
6468,용산구,청파동3가,0,1,0
6469,서대문구,홍제동,0,1,0
6470,서대문구,연희동,0,1,0
6471,송파구,잠실동,0,1,0
6472,성북구,동선동4가,1,1,0
6473,동대문구,장안동,0,1,0
6474,중랑구,중화동,0,2,0
6475,동작구,상도동,0,1,0
6476,동대문구,용두동,0,1,0
6477,마포구,성산동,0,1,0
6478,중랑구,면목동,0,1,1
6479,마포구,서교동,0,1,0
6480,송파구,방이동,0,1,3
6481,강북구,미아동,0,1,0
6482,광진구,능동,0,1,0
6483,송파구,문정동,0,1,0
6484,강북구,수유동,0,1,0
6485,관악구,봉천동,0,1,0
6486,동대문구,제기동,0,1,0
6487,동작구,상도동,0,1,0
6488,노원구,공릉동,0,1,0
6489,영등포구,양평동6가,0,1,0
6490,송파구,잠실동,0,1,0
6491,금천구,시흥동,0,1,0
6492,서초구,방배동,0,1,0
6493,관악구,봉천동,0,1,0
6494,은평구,응암동,0,1,0
6495,강남구,일원동,0,1,0
6496,서초구,양재동,0,1,0
6497,중구,남대문로5가,0,1,0
6498,노원구,상계동,0,1,0
6499,금천구,독산동,0,1,0
6500,용산구,한남동,0,1,0
6501,동대문구,제기동,0,1,0
6502,동대문구,장안동,0,1,0
6503,강남구,대치동,0,1,0
6504,강남구,논현동,0,1,0
6505,동대문구,신설동,0,1,0
6506,강동구,둔촌동,0,1,0
6507,은평구,신사동,0,1,0
6508,노원구,상계동,1,0,0
6509,영등포구,대림동,0,2,0
6510,관악구,신림동,0,1,0
6511,마포구,아현동,0,1,0
6512,양천구,신정동,0,1,0
6513,서대문구,홍제동,0,1,1
6514,은평구,녹번동,0,1,0
6515,강동구,명일동,0,1,0
6516,강서구,염창동,0,1,0
6517,구로구,구로동,0,1,0
6518,서초구,서초동,0,1,0
6519,구로구,개봉동,0,1,1
6520,은평구,녹번동,0,1,1
6521,은평구,증산동,0,1,0
6522,용산구,원효로2가,0,1,0
6523,강서구,방화동,0,1,0
6524,강서구,방화동,0,1,0
6525,동작구,상도동,0,1,0
6526,영등포구,신길동,0,1,0
6527,서초구,염곡동,0,1,0
6528,성북구,석관동,0,1,0
6529,강북구,미아동,0,2,0
6530,성동구,성수동2가,0,1,0
6531,광진구,중곡동,0,1,0
6532,관악구,봉천동,0,1,0
6533,성북구,석관동,0,1,0
6534,강서구,마곡동,0,1,0
6535,관악구,봉천동,0,1,0
6536,강남구,청담동,0,1,0
6537,양천구,신월동,0,1,0
6538,영등포구,영등포동,0,1,1
6539,관악구,봉천동,0,1,0
6540,강서구,염창동,0,1,0
6541,강서구,등촌동,0,1,1
6542,강남구,논현동,0,1,0
6543,은평구,응암동,0,1,0
6544,송파구,잠실동,0,1,0
6545,마포구,도화동,0,1,0
6546,양천구,신정동,0,1,0
6547,강북구,수유동,0,1,0
6548,관악구,신림동,0,1,0
6549,구로구,고척동,0,1,1
6550,종로구,행촌동,0,1,0
6551,구로구,고척동,0,1,0
6552,성동구,행당동,0,1,0
6553,도봉구,창동,0,1,0
6554,양천구,신월동,0,1,1
6555,성동구,용답동,0,1,0
6556,동작구,사당동,0,1,0
6557,구로구,개봉동,0,1,0
6558,서초구,서초동,0,1,0
6559,강남구,삼성동,0,1,0
6560,노원구,공릉동,0,1,0
6561,강서구,화곡동,0,1,0
6562,종로구,내자동,0,1,0
6563,양천구,목동,0,1,0
6564,서대문구,현저동,1,0,0
6565,서초구,양재동,0,1,0
6566,종로구,세종로,0,1,0
6567,서대문구,남가좌동,0,1,0
6568,중구,신당동,0,1,0
6569,노원구,공릉동,0,1,0
6570,송파구,장지동,0,1,0
6571,중구,신당동,0,1,2
6572,성동구,성수동2가,0,1,0
6573,서대문구,연희동,0,1,0
6574,강서구,화곡동,0,1,0
6575,강남구,대치동,0,1,0
6576,동대문구,답십리동,0,1,0
6577,영등포구,여의도동,0,1,0
6578,구로구,구로동,0,1,0
6579,관악구,봉천동,0,1,0
6580,동작구,상도동,1,0,0
6581,서초구,반포동,0,1,0
6582,양천구,신월동,0,1,0
6583,동대문구,휘경동,0,1,0
6584,강남구,논현동,0,1,0
6585,성북구,장위동,0,1,0
6586,중랑구,신내동,0,1,0
6587,중랑구,신내동,0,1,0
6588,서초구,잠원동,0,1,1
6589,중랑구,상봉동,0,1,0
6590,강서구,화곡동,0,1,1
6591,중구,황학동,0,2,0
6592,중랑구,면목동,1,0,1
6593,동대문구,장안동,0,1,0
6594,영등포구,당산동,0,1,0
6595,노원구,상계동,0,1,0
6596,송파구,문정동,0,1,1
6597,서초구,반포동,0,1,0
6598,성북구,상월곡동,0,1,0
6599,도봉구,창동,0,1,0
6600,송파구,방이동,0,1,0
6601,성북구,정릉동,0,1,0
6602,송파구,오금동,0,1,0
6603,성북구,하월곡동,0,1,0
6604,마포구,성산동,0,1,0
6605,종로구,효자동,0,1,0
6606,금천구,독산동,0,1,0
6607,도봉구,쌍문동,0,1,0
6608,동작구,신대방동,0,1,0
6609,금천구,가산동,1,0,0
6610,용산구,한강로3가,0,1,0
6611,양천구,신월동,0,1,0
6612,강동구,길동,0,1,0
6613,마포구,상암동,0,1,0
6614,중랑구,망우동,0,1,0
6615,관악구,봉천동,0,1,0
6616,용산구,이태원동,0,1,0
6617,은평구,역촌동,0,1,0
6618,노원구,상계동,0,1,2
6619,양천구,신월동,0,1,1
6620,강남구,도곡동,0,1,0
6621,송파구,오금동,0,1,0
6622,영등포구,영등포동6가,0,1,0
6623,동대문구,전농동,1,0,0
6624,양천구,신정동,0,1,0
6625,구로구,구로동,0,1,0
6626,강남구,신사동,0,1,1
6627,금천구,가산동,0,1,0
6628,구로구,구로동,0,1,0
6629,강서구,등촌동,0,1,0
6630,강북구,수유동,0,1,0
6631,광진구,화양동,0,1,0
6632,용산구,용산동3가,0,1,0
6633,관악구,신림동,0,1,1
6634,동대문구,신설동,0,1,0
6635,강남구,역삼동,0,1,0
6636,도봉구,방학동,0,1,0
6637,중랑구,상봉동,0,1,0
6638,영등포구,영등포동8가,0,1,0
6639,송파구,방이동,0,1,0
6640,노원구,하계동,0,1,0
6641,광진구,능동,0,1,0
6642,영등포구,양평동1가,0,1,0
6643,강남구,개포동,0,1,0
6644,금천구,가산동,1,0,0
6645,강서구,화곡동,0,1,0
6646,동대문구,답십리동,0,1,0
6647,송파구,거여동,0,1,0
6648,양천구,목동,0,1,0
6649,송파구,가락동,0,1,0
6650,서초구,양재동,0,1,0
6651,서초구,방배동,0,1,0
6652,강서구,화곡동,0,1,0
6653,송파구,송파동,0,1,0
6654,구로구,개봉동,0,1,0
6655,강남구,세곡동,0,1,0
6656,강동구,천호동,0,1,0
6657,강동구,명일동,0,1,0
6658,관악구,봉천동,0,1,0
6659,강서구,마곡동,0,1,0
6660,종로구,세종로,0,1,0
6661,성북구,장위동,0,1,0
6662,중구,신당동,0,1,0
6663,서초구,반포동,0,1,0
6664,서대문구,남가좌동,0,1,1
6665,성북구,길음동,0,1,0
6666,서초구,반포동,0,1,0
6667,관악구,봉천동,0,1,0
6668,관악구,신림동,0,1,0
6669,은평구,신사동,0,1,0
6670,동대문구,청량리동,0,1,0
6671,은평구,역촌동,0,1,0
6672,노원구,공릉동,0,1,0
6673,성북구,종암동,0,1,0
6674,용산구,한남동,0,1,0
6675,서초구,서초동,0,1,0
6676,양천구,신정동,0,1,0
6677,강북구,번동,0,1,2
6678,송파구,가락동,0,1,0
6679,강서구,마곡동,0,1,0
6680,종로구,종로6가,0,1,0
6681,성북구,장위동,1,0,1
6682,금천구,가산동,0,1,0
6683,광진구,구의동,0,1,0
6684,구로구,고척동,0,1,0
6685,송파구,장지동,0,1,0
6686,마포구,상암동,0,1,0
6687,강동구,둔촌동,0,1,0
6688,광진구,군자동,0,1,0
6689,노원구,상계동,0,1,0
6690,송파구,가락동,0,1,0
6691,관악구,신림동,0,1,0
6692,종로구,종로6가,0,1,0
6693,영등포구,여의도동,0,1,0
6694,강남구,역삼동,0,1,0
6695,서초구,양재동,0,1,0
6696,동대문구,답십리동,0,1,0
6697,동대문구,신설동,0,1,0
6698,노원구,상계동,0,1,1
6699,성북구,동선동1가,0,1,0
6700,강서구,마곡동,0,1,0
6701,동대문구,용두동,0,1,0
6702,광진구,중곡동,0,1,1
6703,은평구,대조동,0,1,1
6704,서초구,방배동,0,1,1
6705,동대문구,장안동,0,1,0
6706,마포구,상암동,0,1,0
6707,중랑구,묵동,0,1,1
6708,동대문구,용두동,0,1,0
6709,중랑구,면목동,0,1,0
6710,강서구,등촌동,0,1,0
6711,강남구,신사동,0,2,0
6712,강남구,대치동,0,1,0
6713,금천구,독산동,0,1,0
6714,송파구,삼전동,0,1,0
6715,금천구,독산동,0,1,0
6716,동작구,상도동,0,1,0
6717,중랑구,묵동,0,1,0
6718,구로구,오류동,0,1,0
6719,중구,신당동,0,1,0
6720,서대문구,홍제동,0,1,0
6721,금천구,독산동,0,1,2
6722,관악구,신림동,0,1,1
6723,송파구,가락동,0,1,0
6724,서초구,잠원동,0,1,0
6725,강남구,논현동,0,1,0
6726,영등포구,당산동3가,0,1,0
6727,은평구,신사동,0,1,0
6728,마포구,신수동,0,2,0
6729,영등포구,여의도동,0,1,0
6730,도봉구,방학동,0,2,3
6731,영등포구,대림동,0,1,1
6732,송파구,풍납동,0,1,0
6733,강동구,길동,0,1,0
6734,노원구,월계동,0,1,0
6735,중랑구,면목동,0,1,0
6736,강동구,고덕동,0,1,0
6737,금천구,가산동,0,1,1
6738,동작구,동작동,0,1,1
6739,강북구,미아동,1,0,0
6740,마포구,동교동,0,1,0
6741,구로구,가리봉동,0,1,0
6742,양천구,신월동,0,1,0
6743,송파구,잠실동,0,1,0
6744,용산구,한남동,0,1,0
6745,용산구,용산동2가,0,1,0
6746,중랑구,신내동,0,1,0
6747,성북구,동소문동2가,0,1,0
6748,용산구,청파동3가,0,1,0
6749,강남구,신사동,0,1,0
6750,은평구,응암동,0,1,0
6751,노원구,중계동,0,1,0
6752,양천구,신정동,0,1,0
6753,종로구,창신동,0,1,0
6754,강북구,수유동,0,1,0
6755,성북구,하월곡동,0,1,0
6756,강남구,논현동,0,1,0
6757,중구,봉래동2가,0,1,1
6758,서대문구,대현동,0,1,0
6759,강동구,강일동,0,1,0
6760,강서구,화곡동,0,1,0
6761,동대문구,제기동,0,1,1
6762,양천구,신월동,0,1,0
6763,서초구,우면동,0,2,0
6764,노원구,공릉동,0,1,0
6765,구로구,구로동,0,1,0
6766,금천구,독산동,0,1,3
6767,관악구,봉천동,0,1,0
6768,송파구,오금동,0,1,0
6769,강동구,천호동,0,1,0
6770,중랑구,중화동,0,2,0
6771,강남구,도곡동,0,1,0
6772,금천구,가산동,0,1,0
6773,강동구,천호동,0,1,0
6774,영등포구,여의도동,0,1,0
6775,용산구,후암동,0,1,1
6776,노원구,상계동,0,1,1
6777,강북구,번동,0,2,1
6778,용산구,한강로2가,0,1,1
6779,성동구,성수동2가,0,1,0
6780,강남구,역삼동,0,1,0
6781,관악구,봉천동,0,1,0
6782,마포구,동교동,0,1,0
6783,구로구,개봉동,0,1,1
6784,성북구,정릉동,0,1,0
6785,강남구,역삼동,0,1,0
6786,강북구,미아동,0,1,0
6787,영등포구,신길동,0,1,0
6788,서대문구,연희동,0,1,0
6789,성동구,성수동2가,0,1,1
6790,동대문구,답십리동,0,1,0
6791,구로구,가리봉동,0,1,0
6792,관악구,봉천동,0,1,0
6793,강남구,역삼동,0,1,1
6794,강서구,화곡동,0,1,0
6795,송파구,오금동,0,1,0
6796,강서구,화곡동,0,1,0
6797,노원구,월계동,0,1,0
6798,광진구,중곡동,0,1,0
6799,용산구,원효로1가,0,1,0
6800,관악구,봉천동,0,1,0
6801,성북구,석관동,0,1,0
6802,양천구,신정동,0,1,0
6803,용산구,한남동,0,1,0
6804,중랑구,면목동,0,1,0
6805,강서구,등촌동,0,1,0
6806,강서구,방화동,0,1,1
6807,성북구,석관동,0,1,0
6808,성동구,행당동,0,1,1
6809,강남구,역삼동,0,1,1
6810,성동구,성수동1가,0,1,1
6811,강북구,수유동,0,1,0
6812,양천구,신월동,0,1,0
6813,종로구,종로5가,1,1,0
6814,송파구,송파동,0,1,0
6815,은평구,응암동,0,1,0
6816,송파구,장지동,0,1,0
6817,성동구,성수동1가,0,1,0
6818,관악구,신림동,0,1,0
6819,서대문구,신촌동,0,1,0
6820,영등포구,당산동3가,0,1,0
6821,서초구,양재동,0,1,0
6822,강동구,고덕동,0,1,0
6823,양천구,신월동,0,1,0
6824,영등포구,양평동3가,0,1,0
6825,관악구,신림동,0,1,0
6826,강남구,역삼동,0,1,0
6827,동대문구,장안동,0,1,0
6828,강서구,방화동,0,1,0
6829,동작구,대방동,0,1,0
6830,강서구,염창동,1,0,2
6831,양천구,목동,0,1,0
6832,광진구,중곡동,0,1,1
6833,송파구,방이동,0,1,0
6834,은평구,수색동,0,1,0
6835,용산구,서빙고동,0,1,1
6836,서초구,잠원동,0,1,0
6837,서대문구,미근동,0,1,0
6838,구로구,오류동,0,1,0
6839,성북구,돈암동,0,1,0
6840,종로구,혜화동,0,1,0
6841,동대문구,휘경동,0,1,0
6842,은평구,진관동,1,0,0
6843,구로구,구로동,0,1,0
6844,종로구,숭인동,0,1,0
6845,강남구,대치동,0,1,0
6846,노원구,월계동,0,1,0
6847,송파구,송파동,0,1,0
6848,관악구,봉천동,0,1,0
6849,서초구,방배동,0,1,1
6850,용산구,신창동,0,1,0
6851,영등포구,신길동,0,1,1
6852,서대문구,홍은동,0,1,0
6853,강동구,성내동,0,1,0
6854,강동구,성내동,0,1,0
6855,동대문구,이문동,0,1,0
6856,송파구,가락동,0,1,1
6857,구로구,구로동,0,1,0
6858,강남구,역삼동,0,1,0
6859,강동구,강일동,0,1,1
6860,동대문구,답십리동,1,0,0
6861,송파구,오금동,0,1,0
6862,도봉구,방학동,0,1,0
6863,강남구,역삼동,0,1,0
6864,강남구,대치동,0,1,0
6865,강남구,일원동,1,0,0
6866,동대문구,청량리동,0,1,0
6867,종로구,종로5가,0,4,4
6868,동대문구,청량리동,0,1,0
6869,송파구,삼전동,0,1,0
6870,성동구,행당동,0,1,0
6871,노원구,상계동,0,1,1
6872,강남구,도곡동,0,1,1
6873,동대문구,제기동,0,1,0
6874,은평구,구산동,0,1,0
6875,광진구,화양동,0,1,0
6876,송파구,문정동,0,1,2
6877,강남구,수서동,0,1,0
6878,성동구,금호동3가,0,1,0
6879,송파구,풍납동,0,1,0
6880,용산구,원효로1가,0,1,0
6881,강남구,역삼동,0,1,0
6882,강북구,미아동,0,1,0
6883,양천구,신월동,0,1,0
6884,강동구,상일동,0,1,0
6885,광진구,자양동,0,1,0
6886,마포구,신수동,0,1,0
6887,종로구,경운동,0,1,0
6888,영등포구,대림동,0,1,0
6889,관악구,봉천동,0,1,0
6890,동작구,본동,0,1,0
6891,동대문구,답십리동,0,1,0
6892,관악구,봉천동,0,1,0
6893,강북구,수유동,0,1,0
6894,종로구,종로2가,0,1,1
6895,강동구,명일동,0,1,0
6896,은평구,대조동,0,1,0
6897,관악구,신림동,0,1,0
